,Date(UTC),Value
1122,2018-08-25,5926.0
1123,2018-08-26,5947.0
1124,2018-08-27,5942.0
1125,2018-08-28,5898.0
1126,2018-08-29,5890.0
1127,2018-08-30,5910.0
1128,2018-08-31,5953.0
1129,2018-09-01,5880.0
1130,2018-09-02,6027.0
1131,2018-09-03,5887.0
1132,2018-09-04,5968.0
1133,2018-09-05,5956.0
1134,2018-09-06,6048.0
1135,2018-09-07,5913.0
1136,2018-09-08,5936.0
1137,2018-09-09,5899.0
1138,2018-09-10,6007.0
1139,2018-09-11,6002.0
1140,2018-09-12,6043.0
1141,2018-09-13,6004.0
1142,2018-09-14,6066.0
1143,2018-09-15,6051.0
1144,2018-09-16,6113.0
1145,2018-09-17,6080.0
1146,2018-09-18,5967.0
1147,2018-09-19,6123.0
1148,2018-09-20,6014.0
1149,2018-09-21,6084.0
1150,2018-09-22,6038.0
1151,2018-09-23,6080.0
1152,2018-09-24,6075.0
1153,2018-09-25,6113.0
1154,2018-09-26,6112.0
1155,2018-09-27,6081.0
1156,2018-09-28,6098.0
1157,2018-09-29,6095.0
1158,2018-09-30,6114.0
1159,2018-10-01,6095.0
1160,2018-10-02,6180.0
1161,2018-10-03,6075.0
1162,2018-10-04,6146.0
1163,2018-10-05,6099.0
1164,2018-10-06,6222.0
1165,2018-10-07,6241.0
1166,2018-10-08,6179.0
1167,2018-10-09,6149.0
1168,2018-10-10,6168.0
1169,2018-10-11,6143.0
1170,2018-10-12,6170.0
1171,2018-10-13,6176.0
1172,2018-10-14,6182.0
1173,2018-10-15,6095.0
1174,2018-10-16,6114.0
1175,2018-10-17,6130.0
1176,2018-10-18,6142.0
1177,2018-10-19,6065.0
1178,2018-10-20,6158.0
1179,2018-10-21,6124.0
1180,2018-10-22,6065.0
1181,2018-10-23,6168.0
1182,2018-10-24,6124.0
1183,2018-10-25,6123.0
1184,2018-10-26,6122.0
1185,2018-10-27,6100.0
1186,2018-10-28,6137.0
1187,2018-10-29,6111.0
1188,2018-10-30,6043.0
1189,2018-10-31,6157.0
1190,2018-11-01,6069.0
1191,2018-11-02,6069.0
1192,2018-11-03,6119.0
1193,2018-11-04,6109.0
1194,2018-11-05,6075.0
1195,2018-11-06,6064.0
1196,2018-11-07,6144.0
1197,2018-11-08,6066.0
1198,2018-11-09,6091.0
1199,2018-11-10,6113.0
1200,2018-11-11,6121.0
1201,2018-11-12,6171.0
1202,2018-11-13,6095.0
1203,2018-11-14,6071.0
1204,2018-11-15,6073.0
1205,2018-11-16,6182.0
1206,2018-11-17,6112.0
1207,2018-11-18,6159.0
1208,2018-11-19,5999.0
1209,2018-11-20,6028.0
1210,2018-11-21,6136.0
1211,2018-11-22,6063.0
1212,2018-11-23,6119.0
1213,2018-11-24,6119.0
1214,2018-11-25,6154.0
1215,2018-11-26,6071.0
1216,2018-11-27,5995.0
1217,2018-11-28,6026.0
1218,2018-11-29,6121.0
1219,2018-11-30,6046.0
1220,2018-12-01,6057.0
1221,2018-12-02,6061.0
1222,2018-12-03,6033.0
1223,2018-12-04,6039.0
1224,2018-12-05,6017.0
1225,2018-12-06,6056.0
1226,2018-12-07,5972.0
1227,2018-12-08,6023.0
1228,2018-12-09,6097.0
1229,2018-12-10,6176.0
1230,2018-12-11,5984.0
1231,2018-12-12,6076.0
1232,2018-12-13,6097.0
1233,2018-12-14,6014.0
1234,2018-12-15,6115.0
1235,2018-12-16,6039.0
1236,2018-12-17,5891.0
1237,2018-12-18,5861.0
1238,2018-12-19,5849.0
1239,2018-12-20,5853.0
1240,2018-12-21,5837.0
1241,2018-12-22,5925.0
1242,2018-12-23,5865.0
1243,2018-12-24,5927.0
1244,2018-12-25,5967.0
1245,2018-12-26,5961.0
1246,2018-12-27,5893.0
1247,2018-12-28,5907.0
1248,2018-12-29,5960.0
1249,2018-12-30,5886.0
1250,2018-12-31,5921.0
1251,2019-01-01,5871.0
1252,2019-01-02,5931.0
1253,2019-01-03,5580.0
1254,2019-01-04,5554.0
1255,2019-01-05,5620.0
1256,2019-01-06,5585.0
1257,2019-01-07,5610.0
1258,2019-01-08,5562.0
1259,2019-01-09,5610.0
1260,2019-01-10,5568.0
1261,2019-01-11,5566.0
1262,2019-01-12,5541.0
1263,2019-01-13,5635.0
1264,2019-01-14,5629.0
1265,2019-01-15,5619.0
1266,2019-01-16,5528.0
1267,2019-01-17,5561.0
1268,2019-01-18,5619.0
1269,2019-01-19,5683.0
1270,2019-01-20,5599.0
1271,2019-01-21,5094.0
1272,2019-01-22,5072.0
1273,2019-01-23,4991.0
1274,2019-01-24,5086.0
1275,2019-01-25,5106.0
1276,2019-01-26,5055.0
1277,2019-01-27,5013.0
1278,2019-01-28,4884.0
1279,2019-01-29,4870.0
1280,2019-01-30,4949.0
1281,2019-01-31,4931.0
1282,2019-02-01,4848.0
1283,2019-02-02,4935.0
1284,2019-02-03,4858.0
1285,2019-02-04,4938.0
1286,2019-02-05,4900.0
1287,2019-02-06,4892.0
1288,2019-02-07,4918.0
1289,2019-02-08,4923.0
1290,2019-02-09,4900.0
1291,2019-02-10,4298.0
1292,2019-02-11,4195.0
1293,2019-02-12,4273.0
1294,2019-02-13,4169.0
1295,2019-02-14,4166.0
1296,2019-02-15,4158.0
1297,2019-02-16,4224.0
1298,2019-02-17,4139.0
1299,2019-02-18,4196.0
1300,2019-02-19,4288.0
1301,2019-02-20,4242.0
1302,2019-02-21,4252.0
1303,2019-02-22,4238.0
1304,2019-02-23,4353.0
1305,2019-02-24,4254.0
1306,2019-02-25,4238.0
1307,2019-02-26,4281.0
1308,2019-02-27,4281.0
1309,2019-02-28,4366.0
1310,2019-03-01,5994.0
1311,2019-03-02,6402.0
1312,2019-03-03,6379.0
1313,2019-03-04,6384.0
1314,2019-03-05,6429.0
1315,2019-03-06,6399.0
1316,2019-03-07,6438.0
1317,2019-03-08,6388.0
1318,2019-03-09,6380.0
1319,2019-03-10,6513.0
1320,2019-03-11,6389.0
1321,2019-03-12,6453.0
1322,2019-03-13,6399.0
1323,2019-03-14,6422.0
1324,2019-03-15,6424.0
1325,2019-03-16,6511.0
1326,2019-03-17,6415.0
1327,2019-03-18,6368.0
1328,2019-03-19,6416.0
1329,2019-03-20,6475.0
1330,2019-03-21,6372.0
1331,2019-03-22,6409.0
1332,2019-03-23,6431.0
1333,2019-03-24,6432.0
1334,2019-03-25,6429.0
1335,2019-03-26,6358.0
1336,2019-03-27,6458.0
1337,2019-03-28,6373.0
1338,2019-03-29,6369.0
1339,2019-03-30,6371.0
1340,2019-03-31,6417.0
1341,2019-04-01,6420.0
1342,2019-04-02,6357.0
1343,2019-04-03,6336.0
1344,2019-04-04,6406.0
1345,2019-04-05,6427.0
1346,2019-04-06,6452.0
1347,2019-04-07,6476.0
1348,2019-04-08,6441.0
1349,2019-04-09,6430.0
1350,2019-04-10,6455.0
1351,2019-04-11,6384.0
1352,2019-04-12,6420.0
1353,2019-04-13,6483.0
1354,2019-04-14,6422.0
1355,2019-04-15,6443.0
1356,2019-04-16,6408.0
1357,2019-04-17,6381.0
1358,2019-04-18,6406.0
1359,2019-04-19,6449.0
1360,2019-04-20,6370.0
1361,2019-04-21,6462.0
1362,2019-04-22,6429.0
1363,2019-04-23,6296.0
1364,2019-04-24,6392.0
1365,2019-04-25,6466.0
1366,2019-04-26,6453.0
1367,2019-04-27,6476.0
1368,2019-04-28,6389.0
1369,2019-04-29,6452.0
1370,2019-04-30,6412.0
1371,2019-05-01,6465.0
1372,2019-05-02,6442.0
1373,2019-05-03,6341.0
1374,2019-05-04,6530.0
1375,2019-05-05,6386.0
1376,2019-05-06,6359.0
1377,2019-05-07,6395.0
1378,2019-05-08,6336.0
1379,2019-05-09,6364.0
1380,2019-05-10,6439.0
1381,2019-05-11,6396.0
1382,2019-05-12,6441.0
1383,2019-05-13,6360.0
1384,2019-05-14,6470.0
1385,2019-05-15,6470.0
1386,2019-05-16,6342.0
1387,2019-05-17,6439.0
1388,2019-05-18,6402.0
1389,2019-05-19,6386.0
1390,2019-05-20,6349.0
1391,2019-05-21,6339.0
1392,2019-05-22,6401.0
1393,2019-05-23,6329.0
1394,2019-05-24,6392.0
1395,2019-05-25,6526.0
1396,2019-05-26,6428.0
1397,2019-05-27,6393.0
1398,2019-05-28,6342.0
1399,2019-05-29,6536.0
1400,2019-05-30,6301.0
1401,2019-05-31,6476.0
1402,2019-06-01,6366.0
1403,2019-06-02,6386.0
1404,2019-06-03,6322.0
1405,2019-06-04,6401.0
1406,2019-06-05,6398.0
1407,2019-06-06,6452.0
1408,2019-06-07,6345.0
1409,2019-06-08,6337.0
1410,2019-06-09,6368.0
1411,2019-06-10,6447.0
1412,2019-06-11,6392.0
1413,2019-06-12,6372.0
1414,2019-06-13,6417.0
1415,2019-06-14,6410.0
1416,2019-06-15,6368.0
1417,2019-06-16,6436.0
1418,2019-06-17,6380.0
1419,2019-06-18,6369.0
1420,2019-06-19,6397.0
1421,2019-06-20,6397.0
1422,2019-06-21,6332.0
1423,2019-06-22,6457.0
1424,2019-06-23,6400.0
1425,2019-06-24,6436.0
1426,2019-06-25,6422.0
1427,2019-06-26,6421.0
1428,2019-06-27,6386.0
1429,2019-06-28,6395.0
1430,2019-06-29,6433.0
1431,2019-06-30,6426.0
1432,2019-07-01,6434.0
1433,2019-07-02,6407.0
1434,2019-07-03,6397.0
1435,2019-07-04,6411.0
1436,2019-07-05,6379.0
1437,2019-07-06,6483.0
1438,2019-07-07,6482.0
1439,2019-07-08,6419.0
1440,2019-07-09,6453.0
1441,2019-07-10,6398.0
1442,2019-07-11,6436.0
1443,2019-07-12,6339.0
1444,2019-07-13,6438.0
1445,2019-07-14,6525.0
1446,2019-07-15,6346.0
1447,2019-07-16,6318.0
1448,2019-07-17,6381.0
1449,2019-07-18,6478.0
1450,2019-07-19,6364.0
1451,2019-07-20,6504.0
1452,2019-07-21,6403.0
1453,2019-07-22,6481.0
1454,2019-07-23,6477.0
1455,2019-07-24,6436.0
1456,2019-07-25,6358.0
1457,2019-07-26,6451.0
1458,2019-07-27,6477.0
1459,2019-07-28,6458.0
1460,2019-07-29,6379.0
1461,2019-07-30,6502.0
1462,2019-07-31,6405.0
1463,2019-08-01,6343.0
1464,2019-08-02,6511.0
1465,2019-08-03,6472.0
1466,2019-08-04,6435.0
1467,2019-08-05,6445.0
1468,2019-08-06,6450.0
1469,2019-08-07,6482.0
1470,2019-08-08,6384.0
1471,2019-08-09,6420.0
1472,2019-08-10,6496.0
1473,2019-08-11,6423.0
1474,2019-08-12,6484.0
1475,2019-08-13,6427.0
1476,2019-08-14,6459.0
1477,2019-08-15,6413.0
1478,2019-08-16,6449.0
1479,2019-08-17,6480.0
1480,2019-08-18,6437.0
1481,2019-08-19,6374.0
1482,2019-08-20,6432.0
1483,2019-08-21,6449.0
1484,2019-08-22,6400.0
1485,2019-08-23,6468.0
1486,2019-08-24,6315.0
1487,2019-08-25,6572.0
1488,2019-08-26,6363.0
1489,2019-08-27,6415.0
1490,2019-08-28,6410.0
1491,2019-08-29,6493.0
1492,2019-08-30,6414.0
1493,2019-08-31,6420.0
1494,2019-09-01,6402.0
1495,2019-09-02,6432.0
1496,2019-09-03,6401.0
1497,2019-09-04,6392.0
1498,2019-09-05,6449.0
1499,2019-09-06,6383.0
1500,2019-09-07,6428.0
1501,2019-09-08,6402.0
1502,2019-09-09,6434.0
1503,2019-09-10,6388.0
1504,2019-09-11,6437.0
1505,2019-09-12,6436.0
1506,2019-09-13,6313.0
1507,2019-09-14,6440.0
1508,2019-09-15,6377.0
1509,2019-09-16,6455.0
1510,2019-09-17,6429.0
1511,2019-09-18,6477.0
1512,2019-09-19,6327.0
1513,2019-09-20,6451.0
1514,2019-09-21,6392.0
1515,2019-09-22,6391.0
1516,2019-09-23,6448.0
1517,2019-09-24,6276.0
1518,2019-09-25,6384.0
1519,2019-09-26,6403.0
1520,2019-09-27,6337.0
1521,2019-09-28,6438.0
1522,2019-09-29,6418.0
1523,2019-09-30,6384.0
1524,2019-10-01,6426.0
1525,2019-10-02,6337.0
1526,2019-10-03,6400.0
1527,2019-10-04,6440.0
1528,2019-10-05,6441.0
1529,2019-10-06,6449.0
1530,2019-10-07,6364.0
1531,2019-10-08,6352.0
1532,2019-10-09,6362.0
1533,2019-10-10,6344.0
1534,2019-10-11,6359.0
1535,2019-10-12,6329.0
1536,2019-10-13,6374.0
1537,2019-10-14,6387.0
1538,2019-10-15,6431.0
1539,2019-10-16,6332.0
1540,2019-10-17,6300.0
1541,2019-10-18,6328.0
1542,2019-10-19,6354.0
1543,2019-10-20,6367.0
1544,2019-10-21,6293.0
1545,2019-10-22,6412.0
1546,2019-10-23,6384.0
1547,2019-10-24,6264.0
1548,2019-10-25,6127.0
1549,2019-10-26,6267.0
1550,2019-10-27,6174.0
1551,2019-10-28,6242.0
1552,2019-10-29,6211.0
1553,2019-10-30,6234.0
1554,2019-10-31,6216.0
1555,2019-11-01,6279.0
1556,2019-11-02,6166.0
1557,2019-11-03,6270.0
1558,2019-11-04,6196.0
1559,2019-11-05,6227.0
1560,2019-11-06,6203.0
1561,2019-11-07,6167.0
1562,2019-11-08,6189.0
1563,2019-11-09,6137.0
1564,2019-11-10,6001.0
1565,2019-11-11,5984.0
1566,2019-11-12,6022.0
1567,2019-11-13,6013.0
1568,2019-11-14,6030.0
1569,2019-11-15,5986.0
1570,2019-11-16,6014.0
1571,2019-11-17,6023.0
1572,2019-11-18,5981.0
1573,2019-11-19,5896.0
1574,2019-11-20,5990.0
1575,2019-11-21,6070.0
1576,2019-11-22,5963.0
1577,2019-11-23,6054.0
1578,2019-11-24,6013.0
1579,2019-11-25,5901.0
1580,2019-11-26,5663.0
1581,2019-11-27,5656.0
1582,2019-11-28,5626.0
1583,2019-11-29,5617.0
1584,2019-11-30,5702.0
1585,2019-12-01,5608.0
1586,2019-12-02,5668.0
1587,2019-12-03,5634.0
1588,2019-12-04,5572.0
1589,2019-12-05,5623.0
1590,2019-12-06,5606.0
1591,2019-12-07,5661.0
1592,2019-12-08,5627.0
1593,2019-12-09,5647.0
1594,2019-12-10,5696.0
1595,2019-12-11,5580.0
1596,2019-12-12,5706.0
1597,2019-12-13,5473.0
1598,2019-12-14,5131.0
1599,2019-12-15,5127.0
1600,2019-12-16,5096.0
1601,2019-12-17,5050.0
1602,2019-12-18,4989.0
1603,2019-12-19,5015.0
1604,2019-12-20,4989.0
1605,2019-12-21,5078.0
1606,2019-12-22,4993.0
1607,2019-12-23,4998.0
1608,2019-12-24,5074.0
1609,2019-12-25,4988.0
1610,2019-12-26,4995.0
1611,2019-12-27,5024.0
1612,2019-12-28,5071.0
1613,2019-12-29,5035.0
1614,2019-12-30,5015.0
1615,2019-12-31,4987.0
1616,2020-01-01,4980.0
1617,2020-01-02,5679.0
1618,2020-01-03,6522.0
1619,2020-01-04,6570.0
1620,2020-01-05,6488.0
1621,2020-01-06,6586.0
1622,2020-01-07,6533.0
1623,2020-01-08,6495.0
1624,2020-01-09,6530.0
1625,2020-01-10,6551.0
1626,2020-01-11,6528.0
1627,2020-01-12,6515.0
1628,2020-01-13,6540.0
1629,2020-01-14,6525.0
1630,2020-01-15,6486.0
1631,2020-01-16,6533.0
1632,2020-01-17,6549.0
1633,2020-01-18,6516.0
1634,2020-01-19,6570.0
1635,2020-01-20,6518.0
1636,2020-01-21,6572.0
1637,2020-01-22,6472.0
1638,2020-01-23,6575.0
1639,2020-01-24,6514.0
1640,2020-01-25,6491.0
1641,2020-01-26,6495.0
1642,2020-01-27,6552.0
1643,2020-01-28,6511.0
1644,2020-01-29,6551.0
1645,2020-01-30,6452.0
1646,2020-01-31,6489.0
1647,2020-02-01,6488.0
1648,2020-02-02,6537.0
1649,2020-02-03,6524.0
1650,2020-02-04,6566.0
1651,2020-02-05,6456.0
1652,2020-02-06,6516.0
1653,2020-02-07,6509.0
1654,2020-02-08,6467.0
1655,2020-02-09,6491.0
1656,2020-02-10,6592.0
1657,2020-02-11,6534.0
1658,2020-02-12,6463.0
1659,2020-02-13,6481.0
1660,2020-02-14,6493.0
1661,2020-02-15,6472.0
1662,2020-02-16,6552.0
1663,2020-02-17,6447.0
1664,2020-02-18,6480.0
1665,2020-02-19,6557.0
1666,2020-02-20,6480.0
1667,2020-02-21,6475.0
1668,2020-02-22,6528.0
1669,2020-02-23,6532.0
1670,2020-02-24,6481.0
1671,2020-02-25,6456.0
1672,2020-02-26,6528.0
1673,2020-02-27,6513.0
1674,2020-02-28,6501.0
1675,2020-02-29,6519.0
1676,2020-03-01,6495.0
1677,2020-03-02,6533.0
1678,2020-03-03,6501.0
1679,2020-03-04,6536.0
1680,2020-03-05,6409.0
1681,2020-03-06,6568.0
1682,2020-03-07,6540.0
1683,2020-03-08,6552.0
1684,2020-03-09,6431.0
1685,2020-03-10,6498.0
1686,2020-03-11,6529.0
1687,2020-03-12,6448.0
1688,2020-03-13,6382.0
1689,2020-03-14,6490.0
1690,2020-03-15,6513.0
1691,2020-03-16,6488.0
1692,2020-03-17,6509.0
1693,2020-03-18,6531.0
1694,2020-03-19,6482.0
1695,2020-03-20,6436.0
1696,2020-03-21,6444.0
1697,2020-03-22,6300.0
1698,2020-03-23,6448.0
1699,2020-03-24,6348.0
1700,2020-03-25,6374.0
1701,2020-03-26,6478.0
1702,2020-03-27,6554.0
1703,2020-03-28,6488.0
1704,2020-03-29,6573.0
1705,2020-03-30,6460.0
1706,2020-03-31,6472.0
1707,2020-04-01,6553.0
1708,2020-04-02,6484.0
1709,2020-04-03,6527.0
1710,2020-04-04,6491.0
1711,2020-04-05,6507.0
1712,2020-04-06,6433.0
1713,2020-04-07,6554.0
1714,2020-04-08,6502.0
1715,2020-04-09,6479.0
1716,2020-04-10,6515.0
1717,2020-04-11,6412.0
1718,2020-04-12,6581.0
1719,2020-04-13,6510.0
1720,2020-04-14,6482.0
1721,2020-04-15,6491.0
1722,2020-04-16,6469.0
1723,2020-04-17,6445.0
1724,2020-04-18,6444.0
1725,2020-04-19,6487.0
1726,2020-04-20,6496.0
1727,2020-04-21,6437.0
1728,2020-04-22,6481.0
1729,2020-04-23,6454.0
1730,2020-04-24,6476.0
1731,2020-04-25,6418.0
1732,2020-04-26,6458.0
1733,2020-04-27,6453.0
1734,2020-04-28,6420.0
1735,2020-04-29,6526.0
1736,2020-04-30,6377.0
1737,2020-05-01,6475.0
1738,2020-05-02,6471.0
1739,2020-05-03,6421.0
1740,2020-05-04,6541.0
1741,2020-05-05,6506.0
1742,2020-05-06,6386.0
1743,2020-05-07,6455.0
1744,2020-05-08,6486.0
1745,2020-05-09,6398.0
1746,2020-05-10,6493.0
1747,2020-05-11,6435.0
1748,2020-05-12,6398.0
1749,2020-05-13,6484.0
1750,2020-05-14,6455.0
1751,2020-05-15,6423.0
1752,2020-05-16,6402.0
1753,2020-05-17,6471.0
1754,2020-05-18,6406.0
1755,2020-05-19,6386.0
1756,2020-05-20,6455.0
1757,2020-05-21,6455.0
1758,2020-05-22,6353.0
1759,2020-05-23,6513.0
1760,2020-05-24,6411.0
1761,2020-05-25,6363.0
1762,2020-05-26,6478.0
1763,2020-05-27,6444.0
1764,2020-05-28,6413.0
1765,2020-05-29,6434.0
1766,2020-05-30,6440.0
1767,2020-05-31,6475.0
1768,2020-06-01,6401.0
1769,2020-06-02,6458.0
1770,2020-06-03,6401.0
1771,2020-06-04,6427.0
1772,2020-06-05,6484.0
1773,2020-06-06,6435.0
1774,2020-06-07,6466.0
1775,2020-06-08,6411.0
1776,2020-06-09,6480.0
1777,2020-06-10,6372.0
1778,2020-06-11,6458.0
1779,2020-06-12,6506.0
1780,2020-06-13,6488.0
1781,2020-06-14,6526.0
1782,2020-06-15,6462.0
1783,2020-06-16,6435.0
1784,2020-06-17,6416.0
1785,2020-06-18,6450.0
1786,2020-06-19,6503.0
1787,2020-06-20,6463.0
1788,2020-06-21,6505.0
1789,2020-06-22,6455.0
1790,2020-06-23,6442.0
1791,2020-06-24,6483.0
1792,2020-06-25,6450.0
1793,2020-06-26,6448.0
1794,2020-06-27,6365.0
1795,2020-06-28,6522.0
1796,2020-06-29,6393.0
1797,2020-06-30,6479.0
1798,2020-07-01,6409.0
1799,2020-07-02,6442.0
1800,2020-07-03,6475.0
1801,2020-07-04,6427.0
1802,2020-07-05,6494.0
1803,2020-07-06,6457.0
1804,2020-07-07,6492.0
1805,2020-07-08,6506.0
1806,2020-07-09,6430.0
1807,2020-07-10,6406.0
1808,2020-07-11,6533.0
1809,2020-07-12,6491.0
1810,2020-07-13,6493.0
1811,2020-07-14,6406.0
1812,2020-07-15,6465.0
1813,2020-07-16,6414.0
1814,2020-07-17,6454.0
1815,2020-07-18,6526.0
1816,2020-07-19,6451.0
1817,2020-07-20,6436.0
1818,2020-07-21,6380.0
1819,2020-07-22,6460.0
1820,2020-07-23,6522.0
1821,2020-07-24,6502.0
1822,2020-07-25,6355.0
1823,2020-07-26,6488.0
1824,2020-07-27,6444.0
1825,2020-07-28,6476.0
1826,2020-07-29,6512.0
1827,2020-07-30,6386.0
1828,2020-07-31,6479.0
1829,2020-08-01,6517.0
1830,2020-08-02,6486.0
1831,2020-08-03,6476.0
1832,2020-08-04,6405.0
1833,2020-08-05,6457.0
1834,2020-08-06,6515.0
1835,2020-08-07,6483.0
1836,2020-08-08,6457.0
1837,2020-08-09,6530.0
1838,2020-08-10,6482.0
1839,2020-08-11,6468.0
1840,2020-08-12,6507.0
1841,2020-08-13,6479.0
1842,2020-08-14,6504.0
1843,2020-08-15,6475.0
1844,2020-08-16,6505.0
1845,2020-08-17,6398.0
1846,2020-08-18,6561.0
1847,2020-08-19,6507.0
1848,2020-08-20,6534.0
1849,2020-08-21,6490.0
1850,2020-08-22,6456.0
1851,2020-08-23,6577.0
1852,2020-08-24,6516.0
1853,2020-08-25,6425.0
1854,2020-08-26,6569.0
1855,2020-08-27,6497.0
1856,2020-08-28,6533.0
1857,2020-08-29,6508.0
1858,2020-08-30,6531.0
1859,2020-08-31,6592.0
1860,2020-09-01,6531.0
1861,2020-09-02,6491.0
1862,2020-09-03,6463.0
1863,2020-09-04,6607.0
1864,2020-09-05,6542.0
1865,2020-09-06,6611.0
1866,2020-09-07,6470.0
1867,2020-09-08,6523.0
1868,2020-09-09,6490.0
1869,2020-09-10,6510.0
1870,2020-09-11,6571.0
1871,2020-09-12,6501.0
1872,2020-09-13,6545.0
1873,2020-09-14,6458.0
1874,2020-09-15,6551.0
1875,2020-09-16,6454.0
1876,2020-09-17,6590.0
1877,2020-09-18,6435.0
1878,2020-09-19,6526.0
1879,2020-09-20,6593.0
1880,2020-09-21,6567.0
1881,2020-09-22,6439.0
1882,2020-09-23,6527.0
1883,2020-09-24,6513.0
1884,2020-09-25,6452.0
1885,2020-09-26,6426.0
1886,2020-09-27,6368.0
1887,2020-09-28,6404.0
1888,2020-09-29,6387.0
1889,2020-09-30,6404.0
1890,2020-10-01,6425.0
1891,2020-10-02,6361.0
1892,2020-10-03,6375.0
1893,2020-10-04,6373.0
1894,2020-10-05,6446.0
1895,2020-10-06,6472.0
1896,2020-10-07,6337.0
1897,2020-10-08,6301.0
1898,2020-10-09,6378.0
1899,2020-10-10,6509.0
1900,2020-10-11,6569.0
1901,2020-10-12,6457.0
1902,2020-10-13,6574.0
1903,2020-10-14,6538.0
1904,2020-10-15,6565.0
1905,2020-10-16,6496.0
1906,2020-10-17,6527.0
1907,2020-10-18,6450.0
1908,2020-10-19,6594.0
1909,2020-10-20,6505.0
1910,2020-10-21,6513.0
1911,2020-10-22,6538.0
1912,2020-10-23,6474.0
1913,2020-10-24,6582.0
1914,2020-10-25,6479.0
1915,2020-10-26,6466.0
1916,2020-10-27,6545.0
1917,2020-10-28,6551.0
1918,2020-10-29,6526.0
1919,2020-10-30,6491.0
1920,2020-10-31,6526.0
1921,2020-11-01,6511.0
1922,2020-11-02,6474.0
1923,2020-11-03,6518.0
1924,2020-11-04,6527.0
1925,2020-11-05,6514.0
1926,2020-11-06,6539.0
1927,2020-11-07,6500.0
1928,2020-11-08,6538.0
1929,2020-11-09,6507.0
1930,2020-11-10,6452.0
1931,2020-11-11,6528.0
1932,2020-11-12,6512.0
1933,2020-11-13,6534.0
1934,2020-11-14,6542.0
1935,2020-11-15,6546.0
1936,2020-11-16,6476.0
1937,2020-11-17,6525.0
1938,2020-11-18,6456.0
1939,2020-11-19,6609.0
1940,2020-11-20,6452.0
1941,2020-11-21,6566.0
1942,2020-11-22,6509.0
1943,2020-11-23,6451.0
1944,2020-11-24,6567.0
1945,2020-11-25,6469.0
1946,2020-11-26,6533.0
1947,2020-11-27,6417.0
1948,2020-11-28,6599.0
1949,2020-11-29,6512.0
1950,2020-11-30,6570.0
1951,2020-12-01,6519.0
1952,2020-12-02,6441.0
1953,2020-12-03,6559.0
1954,2020-12-04,6449.0
1955,2020-12-05,6495.0
1956,2020-12-06,6558.0
1957,2020-12-07,6465.0
1958,2020-12-08,6484.0
1959,2020-12-09,6603.0
1960,2020-12-10,6425.0
1961,2020-12-11,6486.0
1962,2020-12-12,6491.0
1963,2020-12-13,6487.0
1964,2020-12-14,6524.0
1965,2020-12-15,6489.0
1966,2020-12-16,6535.0
1967,2020-12-17,6540.0
1968,2020-12-18,6491.0
1969,2020-12-19,6514.0
1970,2020-12-20,6542.0
1971,2020-12-21,6504.0
1972,2020-12-22,6502.0
1973,2020-12-23,6597.0
1974,2020-12-24,6470.0
1975,2020-12-25,6435.0
1976,2020-12-26,6583.0
1977,2020-12-27,6508.0
1978,2020-12-28,6597.0
1979,2020-12-29,6410.0
1980,2020-12-30,6544.0
1981,2020-12-31,6502.0
1982,2021-01-01,6545.0
1983,2021-01-02,6601.0
1984,2021-01-03,6476.0
1985,2021-01-04,6517.0
1986,2021-01-05,6532.0
1987,2021-01-06,6485.0
1988,2021-01-07,6436.0
1989,2021-01-08,6593.0
1990,2021-01-09,6476.0
1991,2021-01-10,6554.0
1992,2021-01-11,6528.0
1993,2021-01-12,6555.0
1994,2021-01-13,6561.0
1995,2021-01-14,6406.0
1996,2021-01-15,6581.0
1997,2021-01-16,6508.0
1998,2021-01-17,6494.0
1999,2021-01-18,6496.0
2000,2021-01-19,6533.0
2001,2021-01-20,6578.0
2002,2021-01-21,6478.0
2003,2021-01-22,6481.0
2004,2021-01-23,6541.0
2005,2021-01-24,6481.0
2006,2021-01-25,6524.0
2007,2021-01-26,6514.0
2008,2021-01-27,6468.0
2009,2021-01-28,6498.0
2010,2021-01-29,6453.0
2011,2021-01-30,6390.0
2012,2021-01-31,6637.0
2013,2021-02-01,6489.0
2014,2021-02-02,6494.0
2015,2021-02-03,6484.0
2016,2021-02-04,6516.0
2017,2021-02-05,6447.0
2018,2021-02-06,6519.0
2019,2021-02-07,6554.0
2020,2021-02-08,6468.0
2021,2021-02-09,6485.0
2022,2021-02-10,6528.0
2023,2021-02-11,6517.0
2024,2021-02-12,6524.0
2025,2021-02-13,6423.0
2026,2021-02-14,6559.0
2027,2021-02-15,6496.0
2028,2021-02-16,6485.0
2029,2021-02-17,6549.0
2030,2021-02-18,6447.0
2031,2021-02-19,6577.0
2032,2021-02-20,6495.0
2033,2021-02-21,6485.0
2034,2021-02-22,6496.0
2035,2021-02-23,6502.0
2036,2021-02-24,6469.0
2037,2021-02-25,6515.0
2038,2021-02-26,6542.0
2039,2021-02-27,6489.0
2040,2021-02-28,6467.0
2041,2021-03-01,6476.0
2042,2021-03-02,6550.0
2043,2021-03-03,6408.0
2044,2021-03-04,6515.0
2045,2021-03-05,6525.0
2046,2021-03-06,6563.0
2047,2021-03-07,6477.0
2048,2021-03-08,6500.0
2049,2021-03-09,6433.0
2050,2021-03-10,6532.0
2051,2021-03-11,6415.0
2052,2021-03-12,6470.0
2053,2021-03-13,6512.0
